shape_id,shape_pt_lat,shape_pt_lon,shape_pt_x,shape_pt_y,shape_pt_sequence,shape_dist_traveled
S1-Sa03-60-s1-1,47.519573,-122.336105,1269109.6,193149.5,440001,9.448
S1-Sa03-60-s1-1,47.519513,-122.336160,1269095.5,193128.0,440002,9.453
S1-Sa03-60-s1-1,47.519466,-122.336215,1269081.5,193111.0,440003,9.457
S1-Sa03-60-s1-1,47.519439,-122.336291,1269062.5,193101.5,440004,9.461
S1-Sa03-60-s1-1,47.519443,-122.336383,1269040.0,193103.5,440005,9.466
S1-Sa03-60-s1-1,47.519472,-122.336476,1269017.0,193114.5,440006,9.470
S1-Sa03-60-s1-1,47.519516,-122.336583,1268991.0,193131.0,440007,9.476
S1-Sa03-60-s1-1,47.519569,-122.336657,1268973.0,193151.0,440008,9.481
S1-Sa03-60-s1-1,47.519687,-122.336693,1268965.0,193194.0,440009,9.490
S1-Sa03-60-s1-1,47.519751,-122.336665,1268972.4,193217.1,440010,9.494
S1-Sa03-60-s1-1,47.520256,-122.336189,1269093.5,193399.0,440011,9.536
S1-Sa03-60-s1-1,47.520033,-122.335675,1269218.9,193315.2,440012,9.564
S1-Sa03-60-s1-1,47.519734,-122.334986,1269387.0,193203.0,440013,9.602
S1-Sa03-60-s1-1,47.519682,-122.334758,1269443.0,193183.0,440014,9.614
S1-Sa03-60-s1-1,47.519685,-122.334588,1269485.0,193183.0,440015,9.622
S1-Sa03-60-s1-1,47.519709,-122.334387,1269535.0,193191.0,440016,9.631
S1-Sa03-60-s1-1,47.519753,-122.334218,1269577.0,193206.0,440017,9.640
S1-Sa03-60-s1-1,47.519828,-122.333862,1269665.4,193231.8,440018,9.657
S1-Sa03-60-s1-1,47.521286,-122.334587,1269496.8,193766.9,440019,9.763
S1-Sa03-60-s1-1,47.521466,-122.334644,1269484.0,193832.9,440020,9.776
S1-Sa03-60-s1-1,47.521821,-122.334757,1269458.4,193963.1,440021,9.801
S1-Sa03-60-s1-1,47.522324,-122.334839,1269441.8,194146.9,440022,9.836
S1-Sa03-60-s1-1,47.521781,-122.335574,1269256.4,193952.4,440023,9.887
S1-Sa03-60-s1-1,47.521246,-122.336299,1269073.5,193760.6,440024,9.937
S1-Sa03-60-s1-1,47.520664,-122.337086,1268874.9,193552.4,440025,9.992
S1-Sa03-60-s1-1,47.519728,-122.338360,1268553.5,193217.0,440026,10.080
S1-Sa03-60-s1-1,47.519646,-122.338469,1268526.1,193187.8,440027,10.087
S1-Sa03-60-s1-1,47.519646,-122.338469,1268526.1,193187.8,450001,10.087
S1-Sa03-60-s1-1,47.519288,-122.338946,1268405.6,193059.3,450002,10.121
S1-Sa03-60-s1-1,47.519194,-122.339041,1268381.5,193025.5,450003,10.129
S1-Sa03-60-s1-1,47.519064,-122.339135,1268357.3,192978.8,450004,10.139
S1-Sa03-60-s1-1,47.518550,-122.339438,1268278.8,192792.7,450005,10.177
S1-Sa03-60-s1-1,47.517818,-122.339964,1268143.7,192528.3,450006,10.233
S1-Sa03-60-s1-1,47.517591,-122.340211,1268080.9,192446.6,450007,10.253
S1-Sa03-60-s1-1,47.517434,-122.340489,1268011.2,192390.8,450008,10.269
S1-Sa03-60-s1-1,47.517359,-122.340813,1267930.5,192364.9,450009,10.286
S1-Sa03-60-s1-1,47.517331,-122.341272,1267817.0,192357.0,450010,10.307
S1-Sa03-60-s1-1,47.517280,-122.341432,1267777.0,192339.1,450011,10.315
S1-Sa03-60-s1-1,47.517284,-122.341605,1267734.3,192341.5,450012,10.323
S1-Sa03-60-s1-1,47.517287,-122.342172,1267594.4,192345.3,450013,10.350
S1-Sa03-60-s1-1,47.517287,-122.342172,1267594.4,192345.3,460001,10.350
S1-Sa03-60-s1-1,47.517291,-122.342873,1267421.0,192350.0,460002,10.383
S1-Sa03-60-s1-1,47.517298,-122.344147,1267106.4,192358.9,460003,10.442
S1-Sa03-60-s1-1,47.517305,-122.345421,1266791.6,192367.7,460004,10.502
S1-Sa03-60-s1-1,47.517308,-122.345818,1266693.7,192370.5,460005,10.521
S1-Sa03-60-s1-1,47.517308,-122.345818,1266693.7,192370.5,470001,10.521
S1-Sa03-60-s1-1,47.517313,-122.346695,1266477.0,192376.6,470002,10.562
S1-Sa03-60-s1-1,47.517320,-122.347968,1266162.6,192385.6,470003,10.621
S1-Sa03-60-s1-1,47.517328,-122.349242,1265847.9,192394.5,470004,10.681
S1-Sa03-60-s1-1,47.517335,-122.350496,1265538.0,192403.3,470005,10.740
S1-Sa03-60-s1-1,47.517335,-122.350496,1265538.0,192403.3,480001,10.740
S1-Sa03-60-s1-1,47.517336,-122.350651,1265499.9,192404.4,480002,10.747
S1-Sa03-60-s1-1,47.517350,-122.351730,1265233.3,192414.6,480003,10.797
S1-Sa03-60-s1-1,47.517364,-122.352905,1264943.2,192425.6,480004,10.852
S1-Sa03-60-s1-1,47.517372,-122.353568,1264779.4,192431.7,480005,10.883
S1-Sa03-60-s1-1,47.517372,-122.353568,1264779.4,192431.7,490001,10.883
S1-Sa03-60-s1-1,47.517377,-122.354033,1264664.6,192435.9,490002,10.905
S1-Sa03-60-s1-1,47.517384,-122.355163,1264385.5,192443.9,490003,10.958
S1-Sa03-60-s1-1,47.517525,-122.355304,1264351.5,192496.0,490004,10.970
S1-Sa03-60-s1-1,47.518845,-122.356492,1264067.6,192983.0,490005,11.077
S1-Sa03-60-s1-1,47.519198,-122.356809,1263991.9,193113.5,490006,11.105
S1-Sa03-60-s1-1,47.519386,-122.356977,1263951.7,193182.7,490007,11.120
S1-Sa03-60-s1-1,47.519386,-122.356977,1263951.7,193182.7,500001,11.120
S1-Sa03-60-s1-1,47.520327,-122.357821,1263749.9,193530.2,500002,11.196
S1-Sa03-60-s1-1,47.520915,-122.358349,1263623.9,193747.1,500003,11.244
S1-Sa03-60-s1-1,47.520915,-122.358349,1263623.9,193747.1,510001,11.244
S1-Sa03-60-s1-1,47.521032,-122.358454,1263598.8,193790.3,510002,11.253
S1-Sa03-60-s1-1,47.521809,-122.359152,1263432.0,194077.1,510003,11.316
S1-Sa03-60-s1-1,47.522863,-122.360097,1263206.0,194466.2,510004,11.401
S1-Sa03-60-s1-1,47.523059,-122.360245,1263171.0,194538.5,510005,11.417
S1-Sa03-60-s1-1,47.523201,-122.360328,1263151.5,194590.5,510006,11.427
S1-Sa03-60-s1-1,47.523233,-122.360341,1263148.4,194602.2,510007,11.429
S1-Sa03-60-s1-1,47.523233,-122.360341,1263148.4,194602.2,520001,11.429
S1-Sa03-60-s1-1,47.523389,-122.360408,1263133.0,194659.5,520002,11.441
S1-Sa03-60-s1-1,47.523559,-122.360472,1263118.6,194721.9,520003,11.453
S1-Sa03-60-s1-1,47.524695,-122.360477,1263125.5,195136.2,520004,11.531
S1-Sa03-60-s1-1,47.524692,-122.361826,1262792.3,195141.6,520005,11.594
S1-Sa03-60-s1-1,47.524689,-122.363175,1262458.9,195147.1,520006,11.658
S1-Sa03-60-s1-1,47.524685,-122.364524,1262125.6,195152.5,520007,11.721
S1-Sa03-60-s1-1,47.524000,-122.364528,1262119.7,194902.6,520008,11.768
S1-Sa03-60-n1-0,47.523019,-122.364534,1262111.2,194545.0,10001,0.000
S1-Sa03-60-n1-0,47.522855,-122.364535,1262109.8,194485.1,10002,0.011
S1-Sa03-60-n1-0,47.522094,-122.364539,1262103.1,194207.7,10003,0.064
S1-Sa03-60-n1-0,47.521231,-122.364544,1262095.6,193892.8,10004,0.124
S1-Sa03-60-n1-0,47.521231,-122.364544,1262095.6,193892.8,20001,0.124
S1-Sa03-60-n1-0,47.521025,-122.364546,1262093.8,193817.7,20002,0.138
S1-Sa03-60-n1-0,47.521038,-122.364341,1262144.5,193821.6,20003,0.147
S1-Sa03-60-n1-0,47.521052,-122.364208,1262177.5,193825.8,20004,0.154
S1-Sa03-60-n1-0,47.521067,-122.364108,1262202.1,193831.0,20005,0.158
S1-Sa03-60-n1-0,47.521094,-122.363988,1262232.0,193840.0,20006,0.164
S1-Sa03-60-n1-0,47.521129,-122.363861,1262263.6,193852.2,20007,0.171
S1-Sa03-60-n1-0,47.521169,-122.363744,1262293.0,193866.3,20008,0.177
S1-Sa03-60-n1-0,47.521219,-122.363634,1262320.5,193884.1,20009,0.183
S1-Sa03-60-n1-0,47.521262,-122.363547,1262342.1,193899.4,20010,0.188
S1-Sa03-60-n1-0,47.521325,-122.363440,1262369.1,193921.6,20011,0.195
S1-Sa03-60-n1-0,47.521372,-122.363364,1262388.3,193938.6,20012,0.200
S1-Sa03-60-n1-0,47.522294,-122.362095,1262708.3,194268.3,20013,0.287
S1-Sa03-60-n1-0,47.522294,-122.362095,1262708.3,194268.3,30001,0.287
S1-Sa03-60-n1-0,47.522314,-122.362068,1262715.3,194275.5,30002,0.289
S1-Sa03-60-n1-0,47.522533,-122.361768,1262791.0,194353.9,30003,0.309
S1-Sa03-60-n1-0,47.522606,-122.361657,1262818.8,194380.0,30004,0.316
S1-Sa03-60-n1-0,47.522664,-122.361549,1262845.9,194400.8,30005,0.323
S1-Sa03-60-n1-0,47.522712,-122.361441,1262873.0,194417.5,30006,0.329
S1-Sa03-60-n1-0,47.522748,-122.361346,1262896.6,194430.3,30007,0.334
S1-Sa03-60-n1-0,47.522782,-122.361234,1262924.7,194442.1,30008,0.340
S1-Sa03-60-n1-0,47.522814,-122.361106,1262956.6,194453.2,30009,0.346
S1-Sa03-60-n1-0,47.522837,-122.360982,1262987.2,194461.2,30010,0.352
S1-Sa03-60-n1-0,47.522854,-122.360861,1263017.4,194466.8,30011,0.358
S1-Sa03-60-n1-0,47.522867,-122.360695,1263058.4,194470.6,30012,0.366
S1-Sa03-60-n1-0,47.522869,-122.360491,1263108.7,194470.3,30013,0.375
S1-Sa03-60-n1-0,47.522863,-122.360097,1263206.0,194466.2,30014,0.394
S1-Sa03-60-n1-0,47.522500,-122.359772,1263283.8,194332.3,30015,0.423
S1-Sa03-60-n1-0,47.522500,-122.359772,1263283.8,194332.3,40001,0.423
S1-Sa03-60-n1-0,47.521809,-122.359152,1263432.0,194077.1,40002,0.479
S1-Sa03-60-n1-0,47.521032,-122.358454,1263598.8,193790.3,40003,0.542
S1-Sa03-60-n1-0,47.520821,-122.358264,1263644.1,193712.4,40004,0.559
S1-Sa03-60-n1-0,47.520821,-122.358264,1263644.1,193712.4,50001,0.559
S1-Sa03-60-n1-0,47.520327,-122.357821,1263749.9,193530.2,50002,0.599
S1-Sa03-60-n1-0,47.519198,-122.356809,1263991.9,193113.5,50003,0.690
S1-Sa03-60-n1-0,47.518845,-122.356492,1264067.6,192983.0,50004,0.719
S1-Sa03-60-n1-0,47.517525,-122.355304,1264351.5,192496.0,50005,0.825
S1-Sa03-60-n1-0,47.517384,-122.355163,1264385.5,192443.9,50006,0.837
S1-Sa03-60-n1-0,47.517377,-122.354033,1264664.6,192435.9,50007,0.890
S1-Sa03-60-n1-0,47.517372,-122.353564,1264780.4,192431.6,50008,0.912
S1-Sa03-60-n1-0,47.517372,-122.353564,1264780.4,192431.6,60001,0.912
S1-Sa03-60-n1-0,47.517364,-122.352905,1264943.2,192425.6,60002,0.943
S1-Sa03-60-n1-0,47.517350,-122.351730,1265233.3,192414.6,60003,0.998
S1-Sa03-60-n1-0,47.517336,-122.350651,1265499.9,192404.4,60004,1.048
S1-Sa03-60-n1-0,47.517334,-122.350327,1265579.8,192402.1,60005,1.064
S1-Sa03-60-n1-0,47.517334,-122.350327,1265579.8,192402.1,70001,1.064
S1-Sa03-60-n1-0,47.517328,-122.349242,1265847.9,192394.5,70002,1.114
S1-Sa03-60-n1-0,47.517320,-122.347968,1266162.6,192385.6,70003,1.174
S1-Sa03-60-n1-0,47.517313,-122.346695,1266477.0,192376.6,70004,1.234
S1-Sa03-60-n1-0,47.517305,-122.345421,1266791.6,192367.7,70005,1.293
S1-Sa03-60-n1-0,47.517303,-122.345058,1266881.5,192365.2,70006,1.310
S1-Sa03-60-n1-0,47.517303,-122.345058,1266881.5,192365.2,80001,1.310
S1-Sa03-60-n1-0,47.517298,-122.344147,1267106.4,192358.9,80002,1.353
S1-Sa03-60-n1-0,47.517291,-122.342873,1267421.0,192350.0,80003,1.412
S1-Sa03-60-n1-0,47.517284,-122.341605,1267734.3,192341.5,80004,1.472
S1-Sa03-60-n1-0,47.517280,-122.341432,1267777.0,192339.1,80005,1.480
S1-Sa03-60-n1-0,47.517245,-122.341118,1267854.4,192325.0,80006,1.495
S1-Sa03-60-n1-0,47.517245,-122.341118,1267854.4,192325.0,90001,1.495
S1-Sa03-60-n1-0,47.517230,-122.340746,1267946.2,192317.6,90002,1.512
S1-Sa03-60-n1-0,47.517241,-122.340404,1268030.7,192320.1,90003,1.528
S1-Sa03-60-n1-0,47.517280,-122.340130,1268098.7,192332.9,90004,1.541
S1-Sa03-60-n1-0,47.517452,-122.340009,1268129.8,192394.8,90005,1.554
S1-Sa03-60-n1-0,47.517589,-122.339908,1268155.7,192444.6,90006,1.565
S1-Sa03-60-n1-0,47.518550,-122.339438,1268278.8,192792.7,90007,1.635
S1-Sa03-60-n1-0,47.519064,-122.339135,1268357.3,192978.8,90008,1.673
S1-Sa03-60-n1-0,47.519194,-122.339041,1268381.5,193025.5,90009,1.683
S1-Sa03-60-n1-0,47.519288,-122.338946,1268405.6,193059.3,90010,1.691
S1-Sa03-60-n1-0,47.519728,-122.338360,1268553.5,193217.0,90011,1.732
S1-Sa03-60-n1-0,47.519778,-122.338292,1268570.7,193235.0,90012,1.737
S1-Sa03-60-n1-0,47.519778,-122.338292,1268570.7,193235.0,100001,1.737
S1-Sa03-60-n1-0,47.520664,-122.337086,1268874.9,193552.4,100002,1.820
S1-Sa03-60-n1-0,47.521246,-122.336299,1269073.5,193760.6,100003,1.874
S1-Sa03-60-n1-0,47.520995,-122.335901,1269170.1,193667.3,100004,1.900
S1-Sa03-60-n1-0,47.520929,-122.335832,1269186.6,193643.0,100005,1.905
S1-Sa03-60-n1-0,47.520857,-122.335791,1269196.1,193616.3,100006,1.911
S1-Sa03-60-n1-0,47.520730,-122.335785,1269196.9,193570.2,100007,1.920
S1-Sa03-60-n1-0,47.520634,-122.335833,1269184.2,193535.3,100008,1.927
S1-Sa03-60-n1-0,47.520256,-122.336189,1269093.5,193399.0,100009,1.958
S1-Sa03-60-n1-0,47.520033,-122.335675,1269218.9,193315.2,100010,1.986
S1-Sa03-60-n1-0,47.519797,-122.335895,1269162.9,193230.2,100011,2.005
S1-Sa03-60-n1-0,47.519573,-122.336105,1269109.6,193149.5,100012,2.024
S1-Sa03-60-n1-0,47.519573,-122.336105,1269109.6,193149.5,110001,2.024
S1-Sa03-60-n1-0,47.519513,-122.336160,1269095.5,193128.0,110002,2.029
S1-Sa03-60-n1-0,47.519466,-122.336215,1269081.5,193111.0,110003,2.033
S1-Sa03-60-n1-0,47.519439,-122.336291,1269062.5,193101.5,110004,2.037
S1-Sa03-60-n1-0,47.519443,-122.336383,1269040.0,193103.5,110005,2.041
S1-Sa03-60-n1-0,47.519472,-122.336476,1269017.0,193114.5,110006,2.046
S1-Sa03-60-n1-0,47.519516,-122.336583,1268991.0,193131.0,110007,2.052
S1-Sa03-60-n1-0,47.519569,-122.336657,1268973.0,193151.0,110008,2.057
S1-Sa03-60-n1-0,47.519687,-122.336693,1268965.0,193194.0,110009,2.065
S1-Sa03-60-n1-0,47.519751,-122.336665,1268972.4,193217.1,110010,2.070
S1-Sa03-60-n1-0,47.520256,-122.336189,1269093.5,193399.0,110011,2.111
S1-Sa03-60-n1-0,47.520033,-122.335675,1269218.9,193315.2,110012,2.140
S1-Sa03-60-n1-0,47.519734,-122.334986,1269387.0,193203.0,110013,2.178
S1-Sa03-60-n1-0,47.519682,-122.334758,1269443.0,193183.0,110014,2.189
S1-Sa03-60-n1-0,47.519685,-122.334588,1269485.0,193183.0,110015,2.197
S1-Sa03-60-n1-0,47.519709,-122.334387,1269535.0,193191.0,110016,2.207
S1-Sa03-60-n1-0,47.519753,-122.334218,1269577.0,193206.0,110017,2.215
S1-Sa03-60-n1-0,47.519828,-122.333862,1269665.4,193231.8,110018,2.233
S1-Sa03-60-n1-0,47.521286,-122.334587,1269496.8,193766.9,110019,2.339
S1-Sa03-60-n1-0,47.521466,-122.334644,1269484.0,193832.9,110020,2.352
S1-Sa03-60-n1-0,47.521821,-122.334757,1269458.4,193963.1,110021,2.377
S1-Sa03-60-n1-0,47.522324,-122.334839,1269441.8,194146.9,110022,2.412
S1-Sa03-60-n1-0,47.522668,-122.334832,1269446.0,194272.3,110023,2.435
S1-Sa03-60-n1-0,47.523244,-122.334820,1269453.1,194482.2,110024,2.475
S1-Sa03-60-n1-0,47.524088,-122.334830,1269456.6,194790.1,110025,2.534
S1-Sa03-60-n1-0,47.524460,-122.334832,1269458.8,194925.8,110026,2.559
S1-Sa03-60-n1-0,47.525211,-122.334817,1269467.9,195199.4,110027,2.611
S1-Sa03-60-n1-0,47.525428,-122.334814,1269470.2,195278.6,110028,2.626
S1-Sa03-60-n1-0,47.525602,-122.334773,1269481.5,195341.9,110029,2.638
S1-Sa03-60-n1-0,47.525770,-122.334723,1269495.0,195402.9,110030,2.650
S1-Sa03-60-n1-0,47.525913,-122.334645,1269515.4,195454.9,110031,2.661
S1-Sa03-60-n1-0,47.526064,-122.334548,1269540.3,195509.2,110032,2.672
S1-Sa03-60-n1-0,47.526237,-122.334403,1269577.4,195571.7,110033,2.686
S1-Sa03-60-n1-0,47.526407,-122.334182,1269633.2,195632.5,110034,2.701
S1-Sa03-60-n1-0,47.526557,-122.333959,1269689.3,195686.4,110035,2.716
S1-Sa03-60-n1-0,47.526664,-122.333738,1269744.7,195724.4,110036,2.729
S1-Sa03-60-n1-0,47.526743,-122.333568,1269787.3,195752.2,110037,2.738
S1-Sa03-60-n1-0,47.526811,-122.333360,1269839.0,195776.0,110038,2.749
S1-Sa03-60-n1-0,47.526861,-122.333181,1269883.6,195793.6,110039,2.758
S1-Sa03-60-n1-0,47.526897,-122.333001,1269928.5,195805.6,110040,2.767
S1-Sa03-60-n1-0,47.526933,-122.332783,1269982.4,195817.6,110041,2.778
S1-Sa03-60-n1-0,47.526947,-122.332612,1270024.9,195822.2,110042,2.786
S1-Sa03-60-n1-0,47.526965,-122.332425,1270071.2,195827.6,110043,2.795
S1-Sa03-60-n1-0,47.526964,-122.332231,1270119.1,195826.6,110044,2.804
S1-Sa03-60-n1-0,47.526957,-122.332097,1270152.1,195823.4,110045,2.810
S1-Sa03-60-n1-0,47.526918,-122.331785,1270228.8,195807.6,110046,2.825
S1-Sa03-60-n1-0,47.526670,-122.330728,1270488.3,195711.8,110047,2.877
S1-Sa03-60-n1-0,47.526546,-122.330119,1270637.9,195663.9,110048,2.907
S1-Sa03-60-n1-0,47.526487,-122.329612,1270762.5,195639.9,110049,2.931
S1-Sa03-60-n1-0,47.526485,-122.328795,1270964.3,195635.1,110050,2.969
S1-Sa03-60-n1-0,47.526483,-122.328196,1271112.3,195631.6,110051,2.997
S1-Sa03-60-n1-0,47.526482,-122.327832,1271202.2,195629.5,110052,3.014
S1-Sa03-60-n1-0,47.526482,-122.327832,1271202.2,195629.5,120001,3.014
S1-Sa03-60-n1-0,47.526475,-122.325585,1271757.3,195616.2,120002,3.119
S1-Sa03-60-n1-0,47.526466,-122.323938,1272164.1,195605.0,120003,3.196
S1-Sa03-60-n1-0,47.526470,-122.323773,1272204.9,195605.6,120004,3.204
S1-Sa03-60-n1-0,47.526467,-122.322914,1272417.1,195600.6,120005,3.244
S1-Sa03-60-n1-0,47.526465,-122.322306,1272567.1,195597.0,120006,3.273
S1-Sa03-60-n1-0,47.526465,-122.322306,1272567.1,195597.0,130001,3.273
S1-Sa03-60-n1-0,47.526459,-122.320238,1273077.9,195584.8,130002,3.370
S1-Sa03-60-n1-0,47.526451,-122.317580,1273734.5,195569.0,130003,3.494
S1-Sa03-60-n1-0,47.526449,-122.317155,1273839.5,195566.5,130004,3.514
S1-Sa03-60-n1-0,47.526449,-122.317155,1273839.5,195566.5,140001,3.514
S1-Sa03-60-n1-0,47.526443,-122.314908,1274394.4,195553.5,140002,3.619
S1-Sa03-60-n1-0,47.526795,-122.314892,1274401.0,195682.0,140003,3.643
S1-Sa03-60-n1-0,47.526795,-122.314892,1274401.0,195682.0,150001,3.643
S1-Sa03-60-n1-0,47.527365,-122.314864,1274411.7,195889.7,150002,3.683
S1-Sa03-60-n1-0,47.527566,-122.314866,1274412.8,195963.0,150003,3.697
S1-Sa03-60-n1-0,47.527779,-122.314858,1274416.1,196040.7,150004,3.711
S1-Sa03-60-n1-0,47.528034,-122.314830,1274425.0,196133.4,150005,3.729
S1-Sa03-60-n1-0,47.528295,-122.314788,1274437.2,196228.3,150006,3.747
S1-Sa03-60-n1-0,47.528593,-122.314704,1274460.0,196336.5,150007,3.768
S1-Sa03-60-n1-0,47.528800,-122.314638,1274477.7,196412.0,150008,3.783
S1-Sa03-60-n1-0,47.529425,-122.314398,1274541.3,196638.6,150009,3.827
S1-Sa03-60-n1-0,47.529832,-122.314243,1274582.5,196786.2,150010,3.856
S1-Sa03-60-n1-0,47.530236,-122.314090,1274623.1,196933.1,150011,3.885
S1-Sa03-60-n1-0,47.530535,-122.313979,1274652.6,197041.3,150012,3.906
S1-Sa03-60-n1-0,47.530756,-122.313894,1274675.3,197121.8,150013,3.922
S1-Sa03-60-n1-0,47.530954,-122.313800,1274699.7,197193.4,150014,3.937
S1-Sa03-60-n1-0,47.531109,-122.313717,1274721.4,197249.4,150015,3.948
S1-Sa03-60-n1-0,47.531256,-122.313627,1274744.7,197302.7,150016,3.959
S1-Sa03-60-n1-0,47.531497,-122.313490,1274780.2,197389.9,150017,3.977
S1-Sa03-60-n1-0,47.531682,-122.313394,1274805.2,197457.0,150018,3.990
S1-Sa03-60-n1-0,47.531778,-122.313358,1274814.8,197492.0,150019,3.997
S1-Sa03-60-n1-0,47.531810,-122.313346,1274817.9,197503.6,150020,3.999
S1-Sa03-60-n1-0,47.531962,-122.313308,1274828.5,197558.6,150021,4.010
S1-Sa03-60-n1-0,47.532145,-122.313281,1274836.3,197625.2,150022,4.023
S1-Sa03-60-n1-0,47.532397,-122.313266,1274841.8,197717.3,150023,4.040
S1-Sa03-60-n1-0,47.532625,-122.313262,1274844.5,197800.4,150024,4.056
S1-Sa03-60-n1-0,47.532625,-122.313262,1274844.5,197800.4,160001,4.056
S1-Sa03-60-n1-0,47.534306,-122.313228,1274864.5,198413.0,160002,4.172
S1-Sa03-60-n1-0,47.535240,-122.314804,1274482.0,198761.4,160003,4.270
S1-Sa03-60-n1-0,47.535442,-122.315127,1274403.6,198836.4,160004,4.291
S1-Sa03-60-n1-0,47.535442,-122.315127,1274403.6,198836.4,170001,4.291
S1-Sa03-60-n1-0,47.535603,-122.315386,1274340.8,198896.5,170002,4.307
S1-Sa03-60-n1-0,47.536214,-122.316419,1274090.0,199124.3,170003,4.371
S1-Sa03-60-n1-0,47.537347,-122.318325,1273627.1,199546.6,170004,4.490
S1-Sa03-60-n1-0,47.537701,-122.318950,1273475.4,199678.6,170005,4.528
S1-Sa03-60-n1-0,47.537932,-122.319358,1273376.1,199764.7,170006,4.553
S1-Sa03-60-n1-0,47.538663,-122.320562,1273083.9,200037.2,170007,4.629
S1-Sa03-60-n1-0,47.538866,-122.320913,1272998.8,200112.7,170008,4.650
S1-Sa03-60-n1-0,47.538866,-122.320913,1272998.8,200112.7,180001,4.650
S1-Sa03-60-n1-0,47.539427,-122.321883,1272763.1,200321.9,180002,4.710
S1-Sa03-60-n1-0,47.539436,-122.321898,1272759.4,200325.4,180003,4.711
S1-Sa03-60-n1-0,47.539834,-122.322581,1272593.6,200473.7,180004,4.753
S1-Sa03-60-n1-0,47.540310,-122.323350,1272407.0,200651.0,180005,4.802
S1-Sa03-60-n1-0,47.540310,-122.323350,1272407.0,200651.0,190001,4.802
S1-Sa03-60-n1-0,47.540515,-122.323682,1272326.5,200727.4,190002,4.823
S1-Sa03-60-n1-0,47.541423,-122.323396,1272403.6,201057.0,190003,4.887
S1-Sa03-60-n1-0,47.541745,-122.323292,1272431.5,201174.2,190004,4.910
S1-Sa03-60-n1-0,47.541745,-122.323292,1272431.5,201174.2,200001,4.910
S1-Sa03-60-n1-0,47.544462,-122.322418,1272666.5,202160.9,200002,5.102
S1-Sa03-60-n1-0,47.545225,-122.322173,1272732.5,202437.9,200003,5.156
S1-Sa03-60-n1-0,47.545225,-122.322173,1272732.5,202437.9,210001,5.156
S1-Sa03-60-n1-0,47.545989,-122.321927,1272798.6,202715.3,210002,5.210
S1-Sa03-60-n1-0,47.547505,-122.321437,1272930.3,203265.8,210003,5.317
S1-Sa03-60-n1-0,47.547382,-122.320456,1273171.6,203216.4,210004,5.364
S1-Sa03-60-n1-0,47.547384,-122.320288,1273213.2,203216.4,210005,5.371
S1-Sa03-60-n1-0,47.547396,-122.320104,1273258.7,203219.8,210006,5.380
S1-Sa03-60-n1-0,47.547408,-122.319934,1273300.6,203223.5,210007,5.388
S1-Sa03-60-n1-0,47.547437,-122.319707,1273356.9,203232.8,210008,5.399
S1-Sa03-60-n1-0,47.547437,-122.319707,1273356.9,203232.8,220001,5.399
S1-Sa03-60-n1-0,47.547438,-122.319700,1273358.7,203233.1,220002,5.399
S1-Sa03-60-n1-0,47.547474,-122.319496,1273409.4,203245.2,220003,5.409
S1-Sa03-60-n1-0,47.547574,-122.318921,1273551.9,203279.1,220004,5.437
S1-Sa03-60-n1-0,47.547785,-122.317693,1273856.8,203350.2,220005,5.496
S1-Sa03-60-n1-0,47.547818,-122.317320,1273948.9,203360.4,220006,5.514
S1-Sa03-60-n1-0,47.547869,-122.316822,1274072.3,203376.7,220007,5.537
S1-Sa03-60-n1-0,47.547932,-122.316095,1274252.4,203396.1,220008,5.571
S1-Sa03-60-n1-0,47.547740,-122.316099,1274249.9,203326.3,220009,5.585
S1-Sa03-60-n1-0,47.547740,-122.316099,1274249.9,203326.3,230001,5.585
S1-Sa03-60-n1-0,47.547399,-122.316108,1274245.4,203201.9,230002,5.608
S1-Sa03-60-n1-0,47.547059,-122.316111,1274242.3,203078.0,230003,5.632
S1-Sa03-60-n1-0,47.546402,-122.316117,1274236.1,202838.2,230004,5.677
S1-Sa03-60-n1-0,47.546912,-122.315077,1274496.5,203019.4,230005,5.737
S1-Sa03-60-n1-0,47.546912,-122.315077,1274496.5,203019.4,240001,5.737
S1-Sa03-60-n1-0,47.546993,-122.314912,1274537.8,203048.1,240002,5.747
S1-Sa03-60-n1-0,47.547437,-122.314009,1274763.8,203205.8,240003,5.799
S1-Sa03-60-n1-0,47.548169,-122.312512,1275138.7,203465.7,240004,5.885
S1-Sa03-60-n1-0,47.548209,-122.312431,1275158.9,203479.9,240005,5.890
S1-Sa03-60-n1-0,47.548423,-122.312017,1275262.6,203555.7,240006,5.914
S1-Sa03-60-n1-0,47.548569,-122.311729,1275334.8,203607.7,240007,5.931
S1-Sa03-60-n1-0,47.548669,-122.311535,1275383.5,203643.4,240008,5.943
S1-Sa03-60-n1-0,47.548756,-122.311360,1275427.2,203674.2,240009,5.953
S1-Sa03-60-n1-0,47.548887,-122.311128,1275485.3,203721.0,240010,5.967
S1-Sa03-60-n1-0,47.549168,-122.311575,1275377.0,203825.5,240011,5.995
S1-Sa03-60-n1-0,47.549527,-122.312337,1275191.5,203960.1,240012,6.039
S1-Sa03-60-n1-0,47.549597,-122.312470,1275159.0,203986.0,240013,6.047
S1-Sa03-60-n1-0,47.549686,-122.312615,1275123.9,204019.4,240014,6.056
S1-Sa03-60-n1-0,47.549686,-122.312615,1275123.9,204019.4,250001,6.056
S1-Sa03-60-n1-0,47.549806,-122.312808,1275077.0,204064.0,250002,6.068
